Category,Review
japanese,Best affordable drink and food spot!! They have a good 6ft apart set up. I always come here and leave very satisfied.
japanese,"If you're looking for a nice and fancy place to take your date on a Friday night, you're at the wrong place. This place is where you come with your group of..."
japanese,"COVID times review, were seated outside promptly. Friendly staff, let us choose our spot outside and gave us ample time to decide.

Food was phenomenal,..."
japanese,"My new FAVORITE place! They attached this super cute note on my takeout order & the atmosphere was dreamy. The food was TERRIFIC , definitely hit the spot...."
japanese,"Everything was perfect. The delivery came earlier than estimate time. Also , food was so great!"
japanese,"One of my favorites places near NYU!  Somewhere between 4-5 stars, but I'll round up for these guys.

It's not the best curry you'll ever have, but it's..."
japanese,"They're really skimpy on the curry here. The amount that you see in the pictures is like a thin top layer, and everything beyond that is just the rice,..."
japanese,"During early February, while at work... i was craving Go! Go! Curry for lunch. I decided to order from my Grubhub app for delivery.

I ordered the pork Home..."
japanese,PHENOMENAL!!! As soon as we sat down they asked for our contact info for COVID-19. First restaurant that has done that to me thus far. Extremely well spaced...
japanese,Its amazing! The fish is soooooo fresh and they do the delivery faster than schedule!!!!
japanese,"The short: hidden gem within the corporate sphere of Midtown East. 

The longer: I came here with a friend on a weekday night, and it was busy but spacious...."
japanese,"I've never dined in here and have only had delivery. 
Nearly everything I've had here has been good. I wish they would offer white meat chicken- I know-..."
japanese,Ordered takeout during Covid19. Loved going here in person when we could. Delicious authentic Japanese comfort food. Quick delivery. Reasonably priced. No...
japanese,This restaurant is probably happier that they have a dining out option at the moment since the place inside  is so small. Although 25% dining inside is now...
japanese,We literally just ordered take out from here! I have to say im very pleased with the fast service and the 50 Pieces Party Tray (7 rolls and 1 dragon roll)....
japanese,"I usually don't order sushi in Queens as my previous experiences from other sushi restaurants in Queens has been horrible (bad fish, bug on the food, hair..."
japanese,"We've gone here previously before pandemic and still ordering from them now during pandemic.  Great sushi, great service."
japanese,"Okay so a couple of things I noticed as far as COVID-19 adjustments:

1. Definitely out door seating and open to walk in for takeout/carry out.
2. Not all..."
japanese,This restaurant was on my list for a while before the lockdown. Now it is in August the restaurant open again. My friends and I were checking around because...
japanese,"Suddenly a craving for some hearty, thick broth and oil-slicked, al dente ramen noodles struck me like crazy at 9pm on a Sunday night. I thought Ryujin was..."
japanese,"I love Yuka!  During the Pandemic, they've been a lifesaver.  Extremely nice people there...especially Amy.  I can't believe that I was able to get their..."
japanese,Great sushi on the upper east side. Famous for all you can eat special. They are open during covid! They were closed for a bit but they're back and better...
japanese,"Really good all you can eat sushi for the price, it's worth it. They also adapted very well to COVID restrictions and set up a no-contact pick up window,..."
japanese,"This is definitely the place to go if you want an aesthetic picture of some fluffy pancakes to post on instagram!

The fluffy pancakes were very light and..."
japanese,Finally. I can eat from Flippers without waiting in a damn line. I can't say I tried eating my soufflé pancakes in their outdoor space which looked lovely...
japanese,Visited NYC and found this place on yelp when I was looking up pancake places! I've heard of soufflé pancakes back in CA but never went out of my way to get...
japanese,My husband loves this spot we've been getting their takeout sushi/sashimi and it is always fast and fresh. Their salmon is always our go to raw fish. I've...
japanese,Have ordered several times from Sake Sushi and their sushi and portions are delicious all the time! The portion of their seaweed salad is very generous and...
japanese,"Second time here but 1st time this year. They set a 1 hr limit on AYCE, I don't eat fast and I wish I knew  this before coming because it made my eating out..."
japanese,Quality sushi EVERY time. My go to for their lunch special. Super friendly staff for dine in and take out.
japanese,Ordered a sushi & shashimi lunch combo today and it was delicious! My first sushi joint since moving to Brooklyn a few months ago and especially since the...
japanese,Love this place and the staff is so welcoming and friendly. Craved Japanese food yesterday and wanted to give myself a break from all the cooking and...
japanese,I went during COVID got the eel bowl which was fantastic. Better than any version I've had before amazing rice. Very gracious service everything ready and...
japanese,"Didn't realize we came to the grand opening for Omakase Room by Mitsu! GREAT experience, love the setup, and the vibe.  The Omakase tasting is $160 for 14..."
japanese,TLDR: Basement sushi bar in the West Village. Chef Tatsuya Sekiguchi serves up an 18-piece omakase in a very traditional style. Reasonably priced and...
japanese,"I love this place. I feel bad I wrote a negative review the one time out of 100 I had a weird experience. 
I also love that this place is open every day:..."
japanese,Do not bother. The nigiris were so salty it tasted like a mistake. There was also one teaspoon (if that) of mentaiko in my mentaiko nigiri which was placed...
japanese,"I've been here once before and had an iced mocha which I wasn't impressed with, but noticed others getting different drinks and their food looked good. I..."
japanese,"think I found a perfect comfort food takeout spot.

What I tried? 
 veggie momos: delicious and reminded me of momos back home! 
 Tibetan Then thuk: Not..."
japanese,"I love getting delivery from Momo. Their Tibetan noodles are a good, light option with lots of vegetables, and their momos are tasty."
japanese,"I love momos and this place satisfied my 5 year craving of good, classic momos. I have never been to this strip but this is one of the restaurants that is..."
japanese,I was Craving for sushi after long stayed at home during the pandemic. Drove around the area and finally found a place open for take out. Kondo is...
japanese,"One of the best omakase experiences I've had in Astoria. 

Wide array of sashimi, and the freshest, fattiest salmon ever.  The amount of rice they put in..."
japanese,Called ahead to enjoy their omakase with my fiancée with their outdoor dining option a few weeks ago and had a wonderful time. The food and service here are...
japanese,"This is an amazing sushi spot. 

I order the nine piece omasake and some edamame. 

Every single piece of sushi is different, tasty, special. 

It's so good..."
japanese,"Great little Japanese spot tucked into a basement in midtown! 

Overall: 4/5 
Food: 4/5
Service: 5/5
Value: 4/5 

I've come here for lunch on a couple..."
japanese,"First time back in the area in 25 years!  Taste for sushi led me to this place.  I was a bit taken aback, as they are located in a basement?  I adventured a..."
japanese,"HELLO to the best vegan Ramen I've ever had. Highly highly recommend the Tan Tan Ramen. Yum! Don't order through Postmates though, honestly at this point in..."
japanese,My fiancé and I get the spicy miso ramen at least once a week once the weather gets a little chilly. The spicy miso ramen is the perfect combination of...
japanese,"Got delivery today and food arrived early, delicious, and packaged in a way I could easily transfer to clean containers at home. Thank you!"
japanese,Just moved into the neighborhood and was excited to be near a ramen spot. I was super surprised at the affordable prices of the ramen because anywhere in...
japanese,"This noodle shop have nothing in common with Naruto, the Japanese TV show,
But it is a small and vibrant noodle shop,
There is an ample outdoor sitting, the..."
japanese,Best RAMEN in NY!! Tan Tan Ramen is must try!! Inexpensive and very delish. I come here often.
japanese,"Ashbox is a place that's very much ""just is."" And what it is is an oasis for your soul at the northern tip of Greenpoint. It's a small Japanese cafe that..."
japanese,This is a very authentic Japanese cafe and I'm all about it. Happened upon a recommendation to follow their Instagram for daily specials! I walk by this...
japanese,"Great food and interesting drinks. the lady that runs is very nice. Great little neighborhood spot. 

Love the onigiri and there's always some interesting..."
japanese,Ordered for delivery during the pandemic through Seamless! You could tell all the ingredients were made fresh. The fish was so so fresh and was super...
japanese,So fresh and yummy! I went all the way down to Manhattan for this seafood don take out
japanese,"Had omakase here when they first opened and then again with my bf (pre covid of course)- can't wait to come back and have more sushi, I can't stop thinking..."
japanese,I've been to this place once before covid times for a date and remembered loving the modern interior and the hidden bar/dance floor in the back. They also...
japanese,"We came during covid times, and would 100% comes back either way. The sushi was fresh, and I had one of the specials -- the tower with crab. It was awesome...."
japanese,"This is my favorite sushi spot to bring my friends. The fish is reasonably priced and so fresh, even during COVID. They are taking very safe measures during..."
japanese,"We live right on 35th street. We order from here often. (Tip: Call in your order. Don't use Seamless). Good solid sushi, fast delivery and friendly service."
japanese,I had walked by this little hole in the wall so many times in east village. I decided to order takeout with my boyfriend after work on a Friday and could...
japanese,"This is for delivery orders.

For two days in a row, they delivered my order within 10-15 minutes of placing it. Granted I am only 11 streets away, but the..."
japanese,Came across this place while actually searching for a different restaurant and decided this looked so much better. They just recently opened dine in and...
japanese,"I'm a long time eater at Souen, since 2010 but lately, the food quality and freshness have gotten worse over time. It doesn't seem they prioritize freshness..."
japanese,"This was such a disappointing first meal of our NYC trip. The place had a pretty cool vibe, but was full of incredibly bland organic food. No seasoning..."
japanese,"This place is absolutely top notch. From the friendliness of the employee, to the ambience to (most importantly) the food. Also, the outdoor space during..."
japanese,Food is consistently excellent and the outdoor patio section in the parking lot is amazing. My husband and I live nearby and it is a staple for our delivery...
japanese,"The best hangout spot in the Queens area. Non pretentious, where everyone knows everybody, ( you Will never be lonely there )
From Delish foods ( chicken..."
japanese,So happy to see Ten-Ichi Ramen back in [takeout] business! Right before all of this craziness happened I was going there with my sister rather consistently...
japanese,"Solid Ramen restaurant. Great service great food. But what is up with deadbeat Sammi G's review. He has a great meal, great service and gives them 3 stars..."
japanese,"Great spot, great service, great food. 

You are not entitled to a tip, it's voluntary. 
A waitress ran to catch up with us when we were already down the..."
japanese,"One of my new sushi places in greenpoint/Williamsburg. The food was beautiful and delicious. Although I was there to eat and catch up with an old friend, I..."
japanese,"I really really really love the food here, it never disappoints. From the ramen to the sushi I really love it all and how fresh and different it is. I..."
japanese,"How have I not reviewed Amami yet? I love this place. I love the food, the ambiance, the drinks, the location... I've come here with big groups, with one..."
japanese,"I organized a big group girls' dinner here last weekend! This place is close to NYU, and as a result, popular with students.

Predominantly, the thing to..."
japanese,This place has gone WAY DOWNHILL since covid. I came here and sat outside and ordered from their new shortened a la carte menu and it was bad and I ended up...
japanese,Came here to celebrate a friend's birthday and had a great time. All you can drink sake and beer PLUS all you can eat sushi sounds great. Everyone in the...
japanese,"The entrance is sad - in between a 2 Bros and an XXX store. My friend and I heard this was Burmese-run so we decided to check it out!

He got the Tabata..."
japanese,"I used to come here a lot since it's in a convenient location and there's never a wait. It's a bit hard to find since the storefront is tiny, and this lack..."
japanese,"Busy because it was the closest ramen house on an anime convention weekend but seated a large, obnoxious group first instead of other same sized groups that..."
japanese,"The decor of Azasu is authentic and classic Izakaya style and the ambiance is cozy and lively. 

They served the most traditional Chankonabe (ちゃんこ鍋, which..."
japanese,"The outdoor dining area was well decorated and my friends and I were able to be seated at a kotasu, which provided comforting warmth during the chilly fall..."
japanese,"Underwhelming. 
Somehow, this feels like Japanese food made by someone's mom who was not a good cook and was improvising ingredients.
Takoyaki reminded me..."
japanese,"Hands down best camp on the Playa.

Came here with a couple friends for a drink, Satsko delivered. Make sure to ask for Evan as you're waitress, she's a..."
japanese,"Ugh. The female working when I went was amazing, so it's hard for me to rate this place so low bc she was literally the best. So basically, this review has..."
japanese,"Um...not sure what happened this past weekend, but service was bad! It's a shame bc the food and sake were decent. Came here with several friends and had a..."
japanese,Now open for takeout and delivery!!  So wonderful to have high quality sushi available at reasonable prices.  Picked up earlier this week - the menu is...
japanese,"Fast. friendly, attentive service.  I found this place by luck.  Food was delicious, service was beyond great.  I will definitely be back."
japanese,I'm very confused that this place only has 3.5 stars. It's the BEST. I used to come for their epic lunch specials back in the day when I worked nearby. Then...
japanese,My favorite sushi spot in the neighborhood - been a regular since 2007 and they've consistently provided good sushi and rolls that will satisfy any week day...
japanese,Bai Sushi is one of my favorite spots in astoria. They provide hand sanitizer and they follow the covid-19 regulations. The food is always fresh and delicious
japanese,Absolutely love Bai Sushi! What is there not to love...They always have fresh sushi and great prices. I have been a regular customer for few years now and...
japanese,Home quarantine for 40days already！Really want to hangout with friends and dining with familys. I know it's not the time yet. Wait almost an hour to get my...
japanese,Got delivery from this place and overall it was pretty good. The delivery was fast however they missed two of my items which was disappointing. I would...
japanese,Delicious spring rolls and gyoza. Sushi was good as well. Great delivery experience - the food arrived early.
japanese,I really love this Japanese restaurant bc the food especially the rolls here are the best. There are Many choices for customers to enjoy  eating . I...
japanese,Whenever I visit NYC I always make it a priority to stop by Brooklyn and stop by here. The service and the food are top notch whether its dine in or take...
japanese,"Some of the best sashimi I've had in New York! Fresh cuts, beautiful arrangement, and really nice staff. An all around good experience to order from, would..."
japanese,"Enjoyed our anniversary dinner here. Delicious food and good service. 

We had the omakase and added the soft shell crab salad which was to die for.

Thank you!"
japanese,what a joke.. we ordered 2sets of omakase ($55*2) and fatty tuna scallion roll ($10). spent total of $160 from doordash delivery (including service fee and...
japanese,"This is our favorite local sushi spot. Omakase is inexpensive and delicious. Super fresh fish, great sake list. Love eating there every time. Great service."
japanese,Ani Ramen is hands down the best ramen place in Jersey City. They have a great selection of ramens (including a vegetarian option). My favorites are the...
japanese,"How have I not reviewed Ani?!

Ani is recognized as some of the best ramen in NJ and for good reason. It's sooo delicious. The broth is rich and flavorful...."
japanese,So Ani Ramen isn't technically closed & has been temporarily transformed into this magnificent concept called both Rock City Pizza & Bang Bang Chicken with...
japanese,"Taste: amazing izakaya food and a la carte nigiri, I'd call it fine dining levels of taste
Value: extremely affordable and good value given probably covid..."
japanese,We were craving Japanese food during our quarantine period and decided to order from Juku since we have been there in the past. The bento box was definitely...
japanese,"Looking down the long list of takeout, we came across the below Yelp review and decided to try their sampler platter. With various perfectly cooked pieces..."
japanese,"I love poke, but given how widespread and commodified poke has become in the last couple of years, the quality of poke spots definitely vary. I'm really..."
japanese,"I've had Kome Waza bookmarked for a while, but didn't actually step in for lunch until now. I placed my order on Ritual about 15 minutes before I wanted to..."
japanese,"Over hyped... Ordered pomegranate spicy signature bowl.
Understand it mentions spicy but it's Japanese food for God's sake, it tasted like Sichuan. The..."
japanese,"Wow, fantastic place for a night out for somewhere to dine outdoors with Covid safety being taken very seriously. 

First thing I noticed that there was..."
japanese,"They have the best quarantine bento box! Not exaggerating.

I had the Double Skewer and Tonkatsu Bento in a week ( yes I couldn't want to come back already..."
japanese,"Very reasonable price for amazingly prepared bento! Tonkatsu and Chicken nanban were only 12 dollars for a complete set of bento, which includes quite some..."
japanese,"Lunch review only.

I read some mixed reviews on the quality of the food and service, and I guess we were lucky that we received impeccable service and food..."
japanese,"This place OMAKASE is not worth it . 
I went there for the first time for omakase witch is $300-up per person.
But they dint have any Corse. nothing from..."
japanese,Very solid old school sushi (it's been around since 1978) in a quiet space located on the 2nd floor away from the hustle and bustle of E 47th St below....
japanese,"I've been waiting for them to reopen, and so glad they did! They had a few tables outside setup so we were able to order and enjoy. We got the chicken katsu..."
japanese,Davelle's Italian Japanese fusion is definitely something you don't wanna miss if you are looking for a chill dinner with a friend that haven't seen in a...
japanese,"This cute little Japanese cafe serves breakfast, lunch, and dinner. The prices are a bit high, but I enjoyed my late-breakfast experience. The three of us..."
japanese,"Sushi Noz has been on our hit list for some time now, and tied with Noda, it's on the top of our favorites in NYC. 

The entrance is straight out of Japan,..."
japanese,"Wow, loved it! First of all this is the most visually appealing packaging I have ever seen in NYC: wooden obentou boxes wrapped in Japanese paper. Every..."
japanese,"Although it's quite $$$$, the food is absolutely worth it. I don't think I've had such good fish ever since I moved to NJ/NY. My mom is an uni lover and she..."
japanese,This is one of our favorite restaurants in the neighborhood! We have never been disappointed by any of the items on the menu! Their ramen is full of...
japanese,"My ramen was spectacular.  Delicious broth, fresh noodles and pork belly.  I will return when back in NYC."
japanese,"Was super excited to eat here today and try it out for the first time, and made a reservation on Yelp. Showed up and was told by the hostess that ""they had..."
japanese,We had Tom Yum chicken and stir fry ramen. With some of the fried Japanese chicken on the side. Should have gotten more of the fried chicken! Was very good...
japanese,"Tom yum Ramen.. its so good!! Tangy and spicy.. the delivery was very fast, food hot, filled with flavor... Crispy Japanese chicken with hot sauce"
japanese,Great customer service - has issue w delivery platform but Ajisen readily assisted despite closing time. Everything was nicely packaged. No spills/ Thats...
japanese,"My go to Japanese restaurant! You cannot go wrong with anything you eat here. The food is fresh, delicious, and delivery is very fast!"
japanese,"Eat here a lot, I think the sushi is one of the best quality locally, nice people clean but very busy, delivery comes super quick I really really recommend..."
japanese,Favorite sushi place in bay ridge! They were quick with their delivery and it was contactless! The delivery guy called me before he came and I asked him to...
japanese,"Stinky natto bean
Dancing with ume shiso
Gobble up gobo

5 star review with a bonus food haiku! This place has great service, an easy location, tasty..."
japanese,"5 stars for delivery. Great price point and great quality, esp the shrimp and the scallops. I ordered the sushi/sashimi dinner for $21 and a spicy scallop..."
japanese,Food was delivered in 20-30 minutes!! Giving Raku 5 stars for efficiency and value for money. The bento box is around $21 and comes with 6 pieces of sushi...
japanese,This place is great - they're strict about their COVID protocols which is a good sign. they have a good variety of non-caffeinated and caffeinated beverages...
japanese,"Super nice and clean with friendly staff, who always ask if you need help with the menu! The shop seems to have adapted well for the COVID-19 pandemic and..."
japanese,I've come here many times and I'm so glad they've reopened after closing for covid19. I drink bubble tea about 4x a week and this place is great. Great...
japanese,"This has become my go to sushi place for delivery. Every time I've ordered it has come on time or even early, everything is super fresh, and their prices..."
japanese,Ordered takeout here and was really impressed with the quality and the price! Highly recommend.
japanese,"Kiku is my go-to favorite restaurant in the park slope area. I go with my husband every week, and we bring our parents whenever they come to visit. Everyone..."
japanese,"The food was great. Pretty standard rolls and the price was wonderful. In my photo, The rolls I ate were the salmon avocado with jalapeño roll and..."
japanese,"Ordered delivery from here for the first time! Was nervous seeing some of the reviews, but all clear! I had a great experience.

The food came a bit earlier..."
japanese,The food was very fresh! And the delivery was fast :o I love the food so much!! Recommend!!
japanese,"I don't usually do sashimi for take out, but finally caved during quarantine and door dashed from this place. 5/5 stars for service - I have to request an..."
japanese,"After scouring through reviews on several different restaurants, this one stood out to me so I gave it a shot. The delivery was super fast via Uber eats,..."
japanese,"We had Sexy, Imagination, Sakura, and Amsterdam rolls. They were all DELICIOUS. Great balance of flavors, great quality, and tasty tasty tasty.

My new..."
japanese,They. Have. The. Best. Calamari. Of. All. Time. It can't even be compared! I love this spot and their food over all. Ramen and pork buns are also top tier...
japanese,I usually never really go to get ramen noodles so I am always a little nervous as I arrive to these types of restaurants. I came in here with a friend today...
japanese,"Slurp slurp- show me the noods - let's see how many more ramen puns I can add to this review.  
With winter temperatures approaching and the wind whipping..."
japanese,"They're doing $3 Handroll specials through September 13th.

Great place to pick up lunch during the pandemic.  Several tables available for dine-in, but..."
japanese,I ordered for pick up and it was ready for me on time right when I walked in. My plan was to grab it and find a bench or something to sit on but I saw empty...
japanese,"Very good sushi, and I very much appreciated how they handled an issue with my order when I got takeout recently. Kudos for the food and customer service!"
japanese,"I ordered a sushi burrito with spicy tuna, salmon, and eel, A LOT of toppings, and spicy aioli. 

First off, the burrito was HUGE. Definitely could've split..."
japanese,Location is sort of small but nice and clean. My biggest problem when ordering poke in NYC is that you have to take bad reviews seriously. Sometimes a place...
japanese,"Came here for lunch the other day and it was okay. The place was completely empty when I showed up. I picked brown rice and salad for my base, eel and..."
japanese,This establishment had very delicious food for early dinner in beautiful Parkslope. The out door dinning was great with everyone following covid 19...
japanese,This restaurant is always my favorite for almost 10 years. They serve pretty amazing Chinese and Japanese food and good service always. It reopened recently...
japanese,"Waiting so long, it is finally open for take-out. The food is as good as before.  The fish is really fresh."
japanese,"Came here in the fall during COVID and all safety precautions were being met. Windows were open for indoor dining too for more air circulation. 
The..."
japanese,"Can I just say this was the freshest, most upscale, delicious sushi I have ever had in my life!?!?! It is totally worth the price and would 10/10 get it..."
japanese,I got take out here and the sushi is really good! Their sesame dressing is interrsting and yummy. Food is filling. Each bite had a unique taste. The fries...
japanese,"Just reopened from the lockdown!

We are so happy to have this place, it's by far the best Japanese for miles around. I usually get ramen or 2-3 small..."
japanese,"This is a lovely ramen restaurant! Cute place to dine for friends or family, even during COVID-19 (outdoor dining in the back). Went as a family and got to..."
japanese,The best Ramen spot in Bed-stuy. The have opened back since the shut down from Covid.
japanese,"Ordered takeout for the first time since Yama 49 reopened. The food was as delicious as ever. Very excited to get takeout again next week, and the week..."
japanese,I came here with a group of about 20 people for a friends birthday. We had a reservation and the space was quite spacious where we were accommodated. The...
japanese,"Not that yet another 4 or 5-star review will matter to this great restaurant, but I just had to weigh in on Yelp.

My husband and I were on a NYC jaunt,..."
japanese,"18 course meal
Extra waygu beef and uni roll (yummy)
Extra foie gras (love)

Vichyssoise

Foie gras Terrine, strawberry ginger jam, homemade focaccia..."
japanese,"We felt safe dining outdoors as the tables were all distanced and servers wore masks. I believe their menu is different and limited during this time, but..."
japanese,Very unique dishes with great service! My husbands steak was delicious :) the squid rice I got was a little bland but the seafood and veggies on top were...
japanese,"Incredible place, great prices and awesome drink specials! 

Sushi was fresh, quick, and yummy! Servers are so sweet and patient with families. The place is..."
japanese,"Awesome place, great service, great food. The staff is warm and friendly. Highly recommend."
japanese,"Went here for dinner last night. Never got my food. Then, after everyone else ate, the waitress finally came to check on us and I made her aware that my..."
japanese,Highly recommend this place especially during the cold weather. Every single bite is just amazing.
japanese,"Hot pot is my darling, my dream, my boat. 

Shabushabu Macoron is not the typical hot pot/shabu shabu experience in a big city. Rather than noisy, cramped..."
japanese,"While a shabushabu omakase is a novel idea outside of Japan, Shabushabu Macoron is awfully overpriced. It's photogenic at least I guess. 

The meal starts..."
japanese,"Great for takeouts and lunch specials. The food is quite a lot for the amount that you pay in the city. Normally, I get the salmon teriyaki, which comes..."
japanese,I eat a lot of poke and this is my favorite place. I've done pick up and delivery and eaten in - all were great.
japanese,"I ordered delivery from here and was very happy with the order. It came right on time!
I ordered the Maki Combo C with miso soup and the appetizer, rock..."
japanese,I've walked by this place a few times and was curious what they had to offer. I utilized the online ordering system on their website so I could just pick up...
japanese,This place was great for me and my family. They have large tables at the front with 8 chairs on either side with hooks under the table for your coats and...
japanese,"We went to Kobeyaki for lunch around 12:40 and the restaurant was pretty empty, which was a relief. Ordering up at the cash register was pretty quick as..."
japanese,"I love this place. Even though I have a place on the Upper East Side, and there are loads of Sushi Bars around there, it's an easy trek on the subway to the..."
japanese,"Unfortunately COVID took my sense of taste and smell back in April and even today I cant properly taste food. But wow the Amazing Rolls are truly amazing,..."
japanese,"Ordered the tiger roll and spicy tuna crunch. Not sure if the gray is eel or bad fish... avoiding that piece regardless.. 
2nd roll was good though
Also..."
japanese,"Got delivery because everything is closed during Covid-19 and this place did not disappoint!!!! Got the Tiger shrimp banh mi,  red curry chicken and pork..."
japanese,My mom and I tried this place for lunch yesterday and we were more than impressed! We split an order of vegetable summer rolls as an appetizer. The rolls...
japanese,"We had mainly Thai dishes and it exceeded expectations. Very hip place, cool setting, great outdoor and indoor sitting area and yet very authentic..."
japanese,"One of the best ramen in New York - Period! ... and if you love fish broth, then this might be the best ramen in North America - No BS!

Where to begin? A..."
japanese,"It's hard to review takeout mazemen as noodles (of any type) will tend to cool down and stick together after a while, especially in a takeout container. But..."
japanese,I can't believe some people are dumb enough to say a ramen broth made from tuna is TOO fishy - I wonder what tuna broth taste like. Idk maybe TUNA?? I guess...
japanese,"Just stumbled upon this place walking back to the train from poor day of fishing at the LIC piers, lured by suntory whiskey lanterns hanging from the tent..."
japanese,"Get the takumen chicken. Kind of pricey, but totally delicious. 

Their black sesame and kale salad is also incredibly delicious and I'm not normally a..."
japanese,"Really cute spot -- the outdoor seating is done well, super cute lights inside the tent. I would say the prices are a little high for ramen in LIC. 4 of us..."
japanese,Ordered delivery and it came right on time! And I didn't notice a price increase from the menu on their website and the one on seamless which was good. I...
japanese,"This spot offers a great variety of sushi standards, and a solid assortment of appetizers. The fish pieces in the sushi are generous and everything was..."
japanese,"I've been here multiple times and will keep reordering for my sushi cravings. It's solid and consistent, and the price is fair. We never have to wait too..."
japanese,"So. I've spent the last 5 months outside of NYC during quarantine. Prior to that, I've lived in NYC for close to twenty years. The number one restaurant I..."
japanese,"Sooooo yummy!! My husband liked the snow crab spring rolls I didn't. I loved my lychee martini, shrimp tempura rolls, crab rice, we loved the friesoctopus,..."
japanese,Fantastic neighborhood spot with large footprint of outdoor seating. Delicious food ... fresh and culturally celebratory. Kind and attentive service....
japanese,"Covid Delivery Review

First things first. Tanoshii ramen doesn't seem to be going for the full Japanese ramen flavor. And that is a GOOD thing. I'd..."
japanese,My husband is always looking for new/good ramen places for me to try. It's all the more amazing because he doesn't eat it himself (or rather does not eat...
japanese,"Last night, I had a dream about RAMEN. I woke up craving ramen. Problem is... I didn't even like ramen... until today when I ordered from Tanoshii Ramen...."
japanese,"(Pre COVID-19 review)

Came here for the food so I cannot speak to the the cocktail bar experience. Food was good and you really can't go wrong. They also..."
japanese,"Today my husband and I went to this wonderful restaurant, it was the first time we dined out since the beginning of COVID. You may choose between outside or..."
japanese,"Shintaro is such a talented chef, the food here is delicious and crafted with so much care. I was blown away thinking how simple a side dish of potatoes..."
japanese,We've been waiting for Ennju to open and finally they are open! we had chirashi and sushi and they were both fresh and amazing. Havent had fish in a while...
japanese,"Food, quality, pricing and service are all TOP notch!!! We LOVE this place! Rolls, miso, sides, udon soups and sake! Nicest people and great value! 50% off..."
japanese,"I accidentally ended up in this place. I wanted to go to Edo sushi but learned upon arriving that it was closed for thanksgiving weekend. Bummer. Luckily,..."
japanese,"Authentic and reminded me of Japan. Worth the price.
Everything was fresh, had great flavor and great fat ratio (yes good fish has yummy fat!).
It was so..."
japanese,"The fish quality here is amazing.  Very good and authentic cuisine, and good options for traditional Japanese cuisine beyond sushi as well.  I gave it four..."
japanese,Best omakase so far in NY. Quality and price can't beat. So happy to celebrate my boyfriend's birthday here. All fish is fresh and firm texture. Service are...
japanese,"I want to specifically mention the kind lady who took our order over the phone was excellent. I have a few food allergies, which means I always have to make..."
japanese,"A quarantine find! This place now has a special place in my takeout-loving heart for sure. Food is SO flavorful and delicious. I recommend the Duck Wrap,..."
japanese,"We've ordered delivery from this place 3x and each order was delicious. It's comparable or maybe even better than our favorite Thai spot, the famous..."
japanese,Oh man this is a shortie review for a goodie sort of place. I kept forgetting to give this meal a fantastic 5 stars. I've never had real seaweed salad like...
japanese,Quarantine review: I have been holding off on ordering sushi since march 2020.I finally caved and im so happy it was with Tsushima. Delivery was fast and...
japanese,"Best sushi restaurant in the city, but also very expensive (more expensive than Nobu). Omakase is a must here, such an exquisite and authentic experience."
japanese,Obsessed would be an understatement. The fish is so fresh and every piece is crafted to melt in your mouth. It's always an experience coming here. & I...
japanese,"Incredible affordable omakase with the friendliest staff, helpful chef, cute cozy-vibe interior, and most importantly so-fresh-it-melts-in-your-mouth sushi!..."
japanese,"Many good experiences in the past
last thursday 7:30 2seats on sidewalk
Service off, temperature & presentation of fish was off !
Uni bitter & terrible,..."
japanese,I have eaten a few times at Niche and have enjoyed it every time. It even surpases It's sister resteraunt Nakamura in interesting ramen. I have had the...
japanese,"I've always been a fan of Niche's sister restaurant Nakamura, and Niche did not disappoint! The mazeman (brothless ramen) is a cozy noodle alternative. We..."
japanese,"Came around 6 as a party of 3 on a Friday and we were seated right away. They have maybe 16 seats, and a bathroom past the kitchen if you ask. 

We started..."
japanese,"Got takeout after a long tired day.  Sitting here eating it right now, and it's really good.  You could tell the crew put some heart into it.  Shoutout to..."
japanese,"Corona virus lockdown delivery feedback. 

Fast delivery 
Huge portions 
Generous With sauces and napkins
They actually answer the phone when I asked them..."
japanese,I really love making my own bowl... Hope I soon get to order in person. The food is definitely flavorful especially the sauces
japanese,"Everything I want in a late night sushi spot. 

The sushi rolls are a healthy size. Not overfilled. 

I was worried this wasn't going to be good because it..."
japanese,"Ordered for delivery- had a craving for sushi and found this place online.

We got the sashimi deluxe (21 sashimi pieces) and 2 wasabi lobster rolls. I also..."
japanese,"Amazing !!! Incredible food and service.I've just got my Tuna Sashima and Shrimp,Vegetable Tempura Appetizer. It was very fresh and taste so good.
Delicious..."
japanese,I'm glad they are still able to operate during COVID-19. I stumbled across this restaurant while walking around in the area. They have a great variety of...
japanese,"Hide Chan Ramen reopened this month! As of press time, I've had takeout from here twice. (But before COVID-19, I've been going here for the last year, maybe..."
japanese,I ordered my favorite appetizers (takoyaki and wasabi octopus) and shrimp ramen for take-out today. My order was ready in under 10 min. I walked home and...
japanese,The shio tonkatsu ramen with wavy noodles hits the spot EVERY. TIME. I tell everyone this is my favorite ramen place in NYC. It's got the best flavor and...
japanese,"Tldr: reasonably priced ramen 

I got a bowl of miso pork ramen here for about $13. As a plus, if you use the Seated app, these guys are on there so you can..."
japanese,"Mealpal portion was for a five year old: tonkatsu about the size of their clenched first, sliced thinly into a few pieces, carefully arranged so that it..."
japanese,"I have only had the food from here via delivery, but it has been the only place that was able to satisfy my ramen craving during shelter in place. Their..."
